% X;Y;w (m) @ lambda=1;w (m) @ lambda=2;w (m) @ lambda=3;w (m) @ lambda=4;w (m) @ lambda=5;w (m) @ lambda=6;w (m) @ lambda=7;w (m) @ lambda=8;w (m) @ lambda=9;w (m) @ lambda=10;w (m) @ lambda=11;w (m) @ lambda=12;w (m) @ lambda=13;w (m) @ lambda=14;w (m) @ lambda=15;w (m) @ lambda=16;w (m) @ lambda=17;w (m) @ lambda=18;w (m) @ lambda=19;w (m) @ lambda=20;w (m) @ lambda=21;w (m) @ lambda=22;w (m) @ lambda=23;w (m) @ lambda=24;w (m) @ lambda=25;w (m) @ lambda=26;w (m) @ lambda=27;w (m) @ lambda=28;w (m) @ lambda=29;w (m) @ lambda=30
9.1;0.5;4.974883573819658E-8;-1.0646489752521332E-6;3.2652282339213943E-6;-1.216378592672012E-5;3.5421055275199313E-7;1.1256522392410925E-5;1.1083257155569822E-5;1.6376307056835794E-6;9.540209902739303E-6;9.069827973101235E-6;-1.8663719493888383E-6;-8.120279292078775E-6;2.285996221671161E-6;7.759941881114667E-6;2.938736188158919E-6;-6.416543317161351E-6;2.9523814395677996E-6;7.091957728573124E-6;-3.5754680761548407E-6;3.879236337444938E-6;1.6742822259693579E-6;-4.511111723034427E-6;-4.69779894766262E-6;-2.2859388969201802E-6;-3.5375189201595086E-6;-5.047914865518195E-7;-4.265372798700976E-6;-4.346476184004649E-6;1.3437063885835539E-6;-3.3590819846091976E-6
9.3;0.5;3.654597612190394E-8;-1.1053212952489427E-6;3.3713120567221967E-6;-1.2431731132948E-5;6.362407338701251E-7;1.1196090072351634E-5;1.151887561860397E-5;8.223869430655363E-7;1.0190248630796494E-5;9.829636121922365E-6;-1.393681172484326E-6;-8.513601431270474E-6;3.927589453270502E-6;8.68603636814251E-6;1.49179002530572E-6;-7.506169308598709E-6;4.555136043132923E-6;7.727397393217704E-6;-1.8485353379663457E-6;5.262950449833044E-6;2.490584115434267E-7;-5.673184805945478E-6;-6.056049645079811E-6;-1.1842358515372734E-6;-4.99784844023639E-6;-2.3735785742428317E-6;-2.554016897812251E-6;-2.3128503250526067E-6;2.9731678756656766E-6;-4.6982486007295015E-6
9.5;0.5;2.334311371038767E-8;-1.1459936130705012E-6;3.4773958857115595E-6;-1.2699676349989164E-5;9.182708988913448E-7;1.1135657767355136E-5;1.194809866268514E-5;5.095031199780932E-11;1.0840164050426422E-5;1.0575792716522019E-5;-9.132176350267088E-7;-8.89398740833616E-6;5.605381705216879E-6;9.574200086902576E-6;-3.5792481777565664E-11;-8.587920631534148E-6;6.149122228179903E-6;8.284208817288841E-6;-8.287376941268942E-11;6.698536582901618E-6;-1.2673112132756913E-6;-6.8380939523341925E-6;-7.328615814073293E-6;3.786044622706099E-10;-6.438977505868372E-6;-4.445127409694776E-6;-5.956957006633141E-7;1.9449331361638895E-11;4.7183433885018785E-6;-5.954444040530722E-6
9.7;0.5;1.0140249519290441E-8;-1.1866659298733585E-6;3.583479720147477E-6;-1.296762158039392E-5;1.2003010524452668E-6;1.1075225480722126E-5;1.2372943008521328E-5;-8.271951844006164E-7;1.1489244928577968E-5;1.1311636467834739E-5;-4.2752730678922537E-7;-9.261342688167338E-6;7.305154023694898E-6;1.043339342547675E-5;-1.5213779175410914E-6;-9.658516201643641E-6;7.728877872504812E-6;8.780056921124246E-6;1.9305651851931477E-6;8.155229784419085E-6;-2.841544293081971E-6;-7.990030354880093E-6;-8.526262249994425E-6;1.2364639920533254E-6;-7.845602303186479E-6;-6.625013415676276E-6;1.5345285321972052E-6;2.5004629688828933E-6;6.509573101028228E-6;-7.1262103554006636E-6
9.9;0.5;-3.062615365854475E-9;-1.227338246058148E-6;3.6895635571570514E-6;-1.3235566819905709E-5;1.4823311984553908E-6;1.1014793207143783E-5;1.2795855887365052E-5;-1.657500323307299E-6;1.2137546033189656E-5;1.2042462637249642E-5;6.12071543067667E-8;-9.618206186610615E-6;9.016808216869017E-6;1.1278109983361051E-5;-3.0603738214785416E-6;-1.0720899809998093E-5;9.30135111302865E-6;9.242148548548558E-6;3.910906079033606E-6;9.612702423887016E-6;-4.448671175951211E-6;-9.125575326411537E-6;-9.681390756797922E-6;2.5015220203828834E-6;-9.224312272585135E-6;-8.837460342525787E-6;3.7720686902918774E-6;5.112170546408314E-6;8.300367769718496E-6;-8.24235988728855E-6
0.1;0.7000000000000001;6.323003083132022E-7;7.907646415434634E-7;-1.549776019347488E-6;1.860362963338035E-7;-1.207444020684445E-5;1.393802753032157E-5;-1.235003356678535E-5;-2.4816375868886657E-6;1.1479992297524102E-5;2.6018127294731705E-6;1.1061333858338376E-5;-3.0856507989389424E-6;-1.187850116546347E-5;1.0259521348171697E-5;4.556208094095492E-6;9.554861453642502E-6;-1.077888726017196E-5;4.38250812599333E-6;5.773908060437932E-6;8.133242550186389E-6;-8.81146949791242E-6;-2.4307598220710904E-6;7.983682304844305E-6;3.6745041169594556E-6;-7.459235161341523E-6;7.942075243253805E-6;-5.455521518810381E-6;-7.434311167029514E-6;-6.379725727693868E-6;1.1989393098078656E-6
0.3;0.7000000000000001;6.190971221450903E-7;7.500918985112226E-7;-1.443690840740324E-6;-8.19121205403503E-8;-1.1792413035281156E-5;1.3877609128836073E-5;-1.1934870503246837E-5;-1.6501572874674405E-6;1.0835473004316037E-5;1.9963780598976866E-6;1.0447193461079073E-5;-3.515040008096867E-6;-1.0192151371751178E-5;9.477145789851192E-6;3.014041886840608E-6;8.533754269972731E-6;-9.256525857222725E-6;4.4810481287365765E-6;3.782858680877275E-6;6.699744906450836E-6;-7.243523048292569E-6;-1.3195614820633037E-6;7.033279132534465E-6;2.414444354870886E-6;-6.238638897743394E-6;5.186882338352123E-6;-3.920480966162094E-6;-4.8128197702323736E-6;-4.679207084628805E-6;1.2952150820820849E-6
0.5;0.7000000000000001;6.058939366874745E-7;7.094191553566301E-7;-1.3376056615260814E-6;-3.4986054748060635E-7;-1.1510385869577174E-5;1.3817190730562117E-5;-1.1518657831460715E-5;-8.223319972254099E-7;1.019021248963057E-5;1.393651726270707E-6;9.829587862053651E-6;-3.9273175161181205E-6;-8.512864416018988E-6;8.685996199448102E-6;1.4919054454459902E-6;7.506300845836696E-6;-7.727306364511945E-6;4.555504460727663E-6;1.8483033642421774E-6;5.262755332330866E-6;-5.673306943811067E-6;-2.488519978839329E-7;6.056540450244993E-6;1.1841219104819851E-6;-4.998090971408363E-6;2.55352720656694E-6;-2.373331792388899E-6;-2.312604546983914E-6;-2.972511120713059E-6;1.3693886447756925E-6
0.7000000000000001;0.7000000000000001;5.926907526907154E-7;6.687464114644207E-7;-1.2315204816870848E-6;-6.17808989351084E-7;-1.1228358709869483E-5;1.3756772318321321E-5;-1.1099103901585376E-5;8.581076064488304E-12;9.54427426734759E-6;7.947121224328346E-7;9.203448457129699E-6;-4.316711218989737E-6;-6.848977487561468E-6;7.873058577893318E-6;1.1026491484781579E-10;6.470836173052987E-6;-6.178101825719361E-6;4.5860819931852514E-6;-9.038452148529722E-11;3.844577191934118E-6;-4.115151053817312E-6;7.627766214738761E-7;5.026099127110105E-6;-1.5522685044813618E-10;-3.7356404100979917E-6;1.1718730671887344E-7;-8.754376918011233E-7;1.2740771470148286E-10;-1.3114624227061948E-6;1.4090097415596125E-6
0.8999999999999999;0.7000000000000001;5.794875707727081E-7;6.280736660545344E-7;-1.1254353007968678E-6;-8.857574506409072E-7;-1.0946331549411918E-5;1.369635386523399E-5;-1.0674258432750883E-5;8.147181406527542E-7;8.898421958142244E-6;2.0130207532698759E-7;8.56526596543288E-6;-4.677797144918851E-6;-5.213322311150513E-6;7.029834154267784E-6;-1.4474580847118299E-6;5.431061734111913E-6;-4.608123188062688E-6;4.556598476507071E-6;-1.725454370859265E-6;2.476742567627092E-6;-2.595928400939919E-6;1.692663575609518E-6;3.930997637610898E-6;-1.1125457582877908E-6;-2.4666611121641537E-6;-2.0306677315418117E-6;4.990307431555259E-7;2.0419782384299642E-6;2.3326050086948557E-7;1.4043906281210613E-6
1.1;0.7000000000000001;5.662843914758455E-7;5.874009183231651E-7;-1.019350118146209E-6;-1.1537059351555118E-6;-1.0664304375099625E-5;1.3635935335577245E-5;-1.0242524133768423E-5;1.6193637565645122E-6;8.254051371317086E-6;-3.842245898350432E-7;7.913016379144604E-6;-5.005558672019839E-6;-3.6222430468185043E-6;6.152008012594836E-6;-2.8341270344497488E-6;4.395118552455726E-6;-3.027042396435559E-6;4.454484452770007E-6;-3.2873005049615696E-6;1.1963647396323018E-6;-1.1510139742063202E-6;2.5163613831812637E-6;2.7743003565367617E-6;-2.1212620252697653E-6;-1.219288673751711E-6;-3.7967969219661922E-6;1.6732009176832527E-6;3.72635744450979E-6;1.5836979741857971E-6;1.348602741371227E-6
1.3;0.7000000000000001;5.530812152097477E-7;5.467281675173546E-7;-9.132649328092119E-7;-1.4216544457217958E-6;-1.0382277168226668E-5;1.3575516685706242E-5;-9.802618472835352E-6;2.4112607791881335E-6;7.613105689163151E-6;-9.589872295099392E-7;7.245962192108494E-6;-5.295455462700781E-6;-2.094542117322138E-6;5.238794519245966E-6;-4.1413430421441605E-6;3.3744822580280837E-6;-1.4525306307854016E-6;4.270538658131448E-6;-4.64511169628807E-6;4.254017584631137E-8;1.7991896927775084E-7;3.2099183901018294E-6;1.5700068473954021E-6;-2.9923158617679446E-6;-2.944637756185072E-8;-5.099479113085362E-6;2.576933218930421E-6;4.976395717055455E-6;2.665670759409057E-6;1.237370506765579E-6
1.5;0.7000000000000001;5.39878042604105E-7;5.060554129422696E-7;-8.071797442884608E-7;-1.6896029838755257E-6;-1.0100249905276362E-5;1.3515097865171994E-5;-9.353547666287976E-6;3.187509398462864E-6;6.977998740827428E-6;-1.5196520288445483E-6;6.564497170845917E-6;-5.543507746233696E-6;-6.505076820794752E-7;4.29243951812632E-6;-5.349496713751272E-6;2.3829963646050312E-6;9.175432938944112E-8;3.998804056817703E-6;-5.761531406128192E-6;-9.468608778382944E-7;1.3565928980315631E-6;3.7518582424828663E-6;3.406153218435881E-7;-3.692645185629416E-6;1.06342923932493E-6;-5.87917439150666E-6;3.154756692022729E-6;5.7352178619702306E-6;3.418021350112023E-6;1.068913914196691E-6
1.7000000000000002;0.7000000000000001;5.266748750553836E-7;4.6538265488860574E-7;-7.010945526932801E-7;-1.9575515497227592E-6;-9.818222559805924E-6;1.3454678819420608E-5;-8.894581934085507E-6;3.945040212693102E-6;6.351523761417101E-6;-2.0625275702578614E-6;5.8699813809315E-6;-5.746368741759122E-6;6.891366980700125E-7;3.3177005863215975E-6;-6.438838328513957E-6;1.435840060631712E-6;1.578300816385276E-6;3.6364737638574024E-6;-6.605324679986232E-6;-1.7383619066288047E-6;2.3417750645110183E-6;4.124989160662667E-6;-8.854175329819418E-7;-4.193184858277527E-6;2.0206199919703935E-6;-6.106703617886017E-6;3.372643966117748E-6;5.973905294295316E-6;3.8005037512519106E-6;8.438992246739191E-7
1.9;0.7000000000000001;5.134717131668392E-7;4.2470989337875743E-7;-5.950093581661031E-7;-2.2255001418941183E-6;-9.536195105242746E-6;1.3394259493657501E-5;-8.425219167877528E-6;4.680653786865166E-6;5.736786511664219E-6;-2.5836436114096718E-6;5.164582839934653E-6;-5.901439164320598E-6;1.9040746941002735E-6;2.3213741357248876E-6;-7.390251172716768E-6;5.486960663558018E-7;2.9775231670324885E-6;3.1837717936716704E-6;-7.153748091161231E-6;-2.3051800583585718E-6;3.1040470205181336E-6;4.317829220710585E-6;-2.0758005327137717E-6;-4.471192359536324E-6;2.8074009286951248E-6;-5.788062632529853E-6;3.22183362516579E-6;5.696269499256667E-6;3.7985045584276554E-6;5.653608827188808E-7
2.1;0.7000000000000001;5.002685582147119E-7;3.840371293508038E-7;-4.889241619421237E-7;-2.493448757590707E-6;-9.25416751644045E-6;1.3333839835370021E-5;-7.94516877200392E-6;5.391063591718918E-6;5.137128438544637E-6;-3.0788434257666334E-6;4.451154228235077E-6;-6.006947307542638E-6;2.9752731163110606E-6;1.3119107124855532E-6;-8.186068269039846E-6;-2.6307590617761886E-7;4.259479857825363E-6;2.643941668235545E-6;-7.3944688227829065E-6;-2.6293282137560922E-6;3.6203042446450736E-6;4.325731031074683E-6;-3.1964620732586925E-6;-4.512372093236901E-6;3.3959878726093227E-6;-4.966087953594253E-6;2.720909173087997E-6;4.940704136927477E-6;3.4257362287771377E-6;2.38774585711305E-7
2.3000000000000003;0.7000000000000001;4.87065412145103E-7;3.433643642428614E-7;-3.8283896663444934E-7;-2.7613973924443626E-6;-8.972139770218641E-6;1.327341979543996E-5;-7.4543277166553774E-6;6.0729456454710835E-6;4.556047230602877E-6;-3.543871404074968E-6;3.7330946020700107E-6;-6.062010897485446E-6;3.885765279588102E-6;2.990212435801812E-7;-8.810755087569674E-6;-9.851930232404865E-7;5.395364725610956E-6;2.023087410159249E-6;-7.326727160577361E-6;-2.703018794060311E-6;3.877529403389818E-6;4.151445726504087E-6;-4.213352580328964E-6;-4.312106041763878E-6;3.767692044916695E-6;-3.7183021866481417E-6;1.9151120445257527E-6;3.778320546127313E-6;2.7238872632320315E-6;-1.279935580029529E-7
2.5;0.7000000000000001;4.738622762366583E-7;3.02691598605148E-7;-2.767537755024728E-7;-3.0293460405575015E-6;-8.690111846297597E-6;1.3212999329734721E-5;-6.952765279080063E-6;6.722970339176826E-6;3.997142649169786E-6;-3.974453961979032E-6;3.0142538944072716E-6;-6.066706651774884E-6;4.621268424638805E-6;-7.066368432866138E-7;-9.251548711961659E-6;-1.6050371298665257E-6;6.358871696284669E-6;1.3300925641320197E-6;-6.96198795248344E-6;-2.5294270697612714E-6;3.873906448935149E-6;3.805430135446342E-6;-5.0942512577024285E-6;-3.876426787577896E-6;3.914438898816943E-6;-2.1523366436857284E-6;8.734481977870298E-7;2.308935303430811E-6;1.7599350623042072E-6;-5.247278333853048E-7
2.7;0.7000000000000001;4.606591515951165E-7;2.620188326716236E-7;-1.7066859264561675E-7;-3.2972946948954034E-6;-8.40808372912653E-6;1.3152578402068112E-5;-6.4407026094937826E-6;7.337851514585908E-6;3.4640460038735945E-6;-4.366381028187755E-6;2.2988151261631406E-6;-6.022106943299772E-6;5.170764341623066E-6;-1.6937866979034294E-6;-9.498963084202933E-6;-2.112210188236906E-6;7.12729621140303E-6;5.763765578778433E-7;-6.32382172694422E-6;-2.1228273195513294E-6;3.6192396053247016E-6;3.305560420022919E-6;-5.810167576702911E-6;-3.2220240398301815E-6;3.839422156712689E-6;-3.981635177556927E-7;-3.164369692440416E-7;6.538751341844087E-7;6.209154631856776E-7;-9.389699091744404E-7
